_id,address.building,address.coord,address.street,address.zipcode,borough,cuisine,grades,name,restaurant_id
623dfc93033c411989315b25,1423,"[-73.9615132,40.6253268]",Avenue J,11230,Brooklyn,Jewish/Kosher,"[{""date"":{""$date"":""2014-12-19T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-12-05T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-12-06T00:00:00Z""},""grade"":""A"",""score"":9}]",Kosher Bagel Hole,40364220
623dfc93033c411989315b26,0,"[-84.2040813,9.9986585]",Guardia Airport Parking,11371,Queens,American ,"[{""date"":{""$date"":""2014-05-16T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-05-10T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-05-15T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2011-11-02T00:00:00Z""},""grade"":""C"",""score"":32}]",Terminal Cafe/Yankee Clipper,40364262
623dfc93033c411989315b27,73,"[-74.1178949,40.5734906]",New Dorp Plaza,10306,Staten Island,Delicatessen,"[{""date"":{""$date"":""2014-11-18T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-11-07T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-04-24T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-03-20T00:00:00Z""},""grade"":""A"",""score"":5}]",Plaza Bagels & Deli,40364286
623dfc93033c411989315b28,277,"[-73.8941893,40.8634684]",East Kingsbridge Road,10458,Bronx,Chinese,"[{""date"":{""$date"":""2014-03-03T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-09-26T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-03-19T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-08-29T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2011-08-17T00:00:00Z""},""grade"":""A"",""score"":13}]",Happy Garden,40364296
623dfc93033c411989315b29,203,"[-74.15235919999999,40.5563756]",Giffords Lane,10308,Staten Island,Delicatessen,"[{""date"":{""$date"":""2015-01-05T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2014-09-11T00:00:00Z""},""grade"":""C"",""score"":39},{""date"":{""$date"":""2014-03-20T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-01-24T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-05-23T00:00:00Z""},""grade"":""A"",""score"":10}]",B & M Hot Bagel & Grocery,40364299
623dfc93033c411989315b2a,94,"[-74.0061936,40.7092038]",Fulton Street,10038,Manhattan,Chicken,"[{""date"":{""$date"":""2015-01-06T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-07-15T00:00:00Z""},""grade"":""C"",""score"":48},{""date"":{""$date"":""2013-05-02T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-09-24T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-04-19T00:00:00Z""},""grade"":""A"",""score"":7}]",Texas Rotisserie,40364304
623dfc93033c411989315b2b,10004,"[-74.03400479999999,40.6127077]",4 Avenue,11209,Brooklyn,Italian,"[{""date"":{""$date"":""2014-02-25T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-06-27T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-12-03T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-11-09T00:00:00Z""},""grade"":""A"",""score"":12}]",Philadelhia Grille Express,40364305
623dfc93033c411989315b2c,178,"[-73.96252129999999,40.7098035]",Broadway,11211,Brooklyn,Steak,"[{""date"":{""$date"":""2014-03-08T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-09-28T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-03-26T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2012-09-10T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-08-15T00:00:00Z""},""grade"":""A"",""score"":13}]",Peter Luger Steakhouse,40364335
623dfc93033c411989315b2d,1,"[-73.97166039999999,40.764832]",East   60 Street,10022,Manhattan,American ,"[{""date"":{""$date"":""2014-10-16T00:00:00Z""},""grade"":""B"",""score"":24},{""date"":{""$date"":""2014-05-02T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2013-04-02T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-10-19T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-04-27T00:00:00Z""},""grade"":""B"",""score"":17},{""date"":{""$date"":""2011-11-29T00:00:00Z""},""grade"":""A"",""score"":11}]",Metropolitan Club,40364347
623dfc93033c411989315b2e,837,"[-73.9712,40.751703]",2 Avenue,10017,Manhattan,American ,"[{""date"":{""$date"":""2014-07-22T00:00:00Z""},""grade"":""B"",""score"":19},{""date"":{""$date"":""2013-09-26T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-02-26T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-04-30T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2011-10-05T00:00:00Z""},""grade"":""A"",""score"":12}]",Palm Restaurant,40364355
623dfc93033c411989315b2f,21,"[-73.9774394,40.7604522]",West   52 Street,10019,Manhattan,American ,"[{""date"":{""$date"":""2014-05-14T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-08-13T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-04-04T00:00:00Z""},""grade"":""A"",""score"":12}]",21 Club,40364362
623dfc93033c411989315b30,658,"[-73.81363999999999,40.82941100000001]",Clarence Ave,10465,Bronx,American ,"[{""date"":{""$date"":""2014-06-21T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2012-07-11T00:00:00Z""},""grade"":""A"",""score"":10}]",Manhem Club,40364363
623dfc93033c411989315b31,1028,"[-73.966032,40.762832]",3 Avenue,10065,Manhattan,Italian,"[{""date"":{""$date"":""2014-09-16T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2014-02-24T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-05-03T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-08-20T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-02-13T00:00:00Z""},""grade"":""A"",""score"":9}]",Isle Of Capri Resturant,40364373
623dfc93033c411989315b32,45,"[-73.9891878,40.7375638]",East   18 Street,10003,Manhattan,American ,"[{""date"":{""$date"":""2014-10-08T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-10-10T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-04-24T00:00:00Z""},""grade"":""C"",""score"":36},{""date"":{""$date"":""2012-01-09T00:00:00Z""},""grade"":""A"",""score"":9}]",Old Town Bar & Restaurant,40364389
623dfc93033c411989315b33,261,"[-73.94839189999999,40.7224876]",Driggs Avenue,11222,Brooklyn,Polish,"[{""date"":{""$date"":""2014-05-31T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-05-10T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2012-02-17T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2011-10-14T00:00:00Z""},""grade"":""C"",""score"":54}]",Polish National Home,40364404
623dfc93033c411989315b34,62,"[-74.00310999999999,40.7348888]",Charles Street,10014,Manhattan,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","[{""date"":{""$date"":""2014-05-02T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-05-20T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-05-24T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2012-01-18T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-10-03T00:00:00Z""},""grade"":""A"",""score"":10}]",Seville Restaurant,40364439
623dfc93033c411989315b35,100,"[-74.0010484,40.71599000000001]",Centre Street,10013,Manhattan,American ,"[{""date"":{""$date"":""2014-03-03T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2013-03-08T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-03-09T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-03-31T00:00:00Z""},""grade"":""A"",""score"":12}]",Criminal Court Bldg Cafeteria,40364443
623dfc93033c411989315b36,657,"[-73.9056678,40.7066898]",Fairview Avenue,11385,Queens,German,"[{""date"":{""$date"":""2014-03-15T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-03-12T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2012-07-21T00:00:00Z""},""grade"":""B"",""score"":27},{""date"":{""$date"":""2011-11-25T00:00:00Z""},""grade"":""B"",""score"":24},{""date"":{""$date"":""2011-06-22T00:00:00Z""},""grade"":""B"",""score"":20}]",Gottscheer Hall,40364449
623dfc93033c411989315b37,180,"[-73.9788694,40.7665961]",Central Park South,10019,Manhattan,American ,"[{""date"":{""$date"":""2014-12-15T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-08-07T00:00:00Z""},""grade"":""C"",""score"":40},{""date"":{""$date"":""2013-07-29T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2012-12-13T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-07-30T00:00:00Z""},""grade"":""C"",""score"":4},{""date"":{""$date"":""2012-02-16T00:00:00Z""},""grade"":""A"",""score"":2}]",Nyac Main Dining Room,40364467
623dfc93033c411989315b38,108,"[-73.98146,40.7250067]",Avenue B,10009,Manhattan,American ,"[{""date"":{""$date"":""2014-07-14T00:00:00Z""},""grade"":""B"",""score"":17},{""date"":{""$date"":""2013-12-31T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-10-22T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-05-07T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2011-10-14T00:00:00Z""},""grade"":""A"",""score"":12}]",7B Bar,40364518
623dfc93033c411989315b39,96-40,"[-73.86137149999999,40.7293762]",Queens Boulevard,11374,Queens,Jewish/Kosher,"[{""date"":{""$date"":""2014-03-13T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-09-30T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-04-26T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-09-11T00:00:00Z""},""grade"":""B"",""score"":24},{""date"":{""$date"":""2011-09-19T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-03-17T00:00:00Z""},""grade"":""A"",""score"":12}]",Ben-Best Deli & Restaurant,40364529
623dfc93033c411989315b3a,215,"[-73.9805679,40.7659436]",West 57 Street,10019,Manhattan,American ,"[{""date"":{""$date"":""2014-09-25T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-02-14T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-08-09T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-02-22T00:00:00Z""},""grade"":""B"",""score"":20},{""date"":{""$date"":""2012-02-16T00:00:00Z""},""grade"":""A"",""score"":8}]",Cafe Atelier (Art Students League),40364531
623dfc93033c411989315b3b,845,"[-73.965531,40.765431]",Lexington Avenue,10065,Manhattan,Steak,"[{""date"":{""$date"":""2014-03-26T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-03-21T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-10-18T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-05-07T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2011-05-17T00:00:00Z""},""grade"":""A"",""score"":5}]","Donohue'S Steak House",40364572
623dfc93033c411989315b3c,311,"[-73.98621899999999,40.763406]",West   51 Street,10019,Manhattan,French,"[{""date"":{""$date"":""2014-11-10T00:00:00Z""},""grade"":""B"",""score"":15},{""date"":{""$date"":""2014-04-03T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-07-17T00:00:00Z""},""grade"":""C"",""score"":36},{""date"":{""$date"":""2013-02-06T00:00:00Z""},""grade"":""B"",""score"":22},{""date"":{""$date"":""2012-07-16T00:00:00Z""},""grade"":""C"",""score"":36},{""date"":{""$date"":""2012-03-08T00:00:00Z""},""grade"":""C"",""score"":7}]",Tout Va Bien,40364576
623dfc93033c411989315b3d,386,"[-73.9818918,40.6901211]",Flatbush Avenue Extension,11201,Brooklyn,American ,"[{""date"":{""$date"":""2014-11-14T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2014-03-10T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-01-10T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2012-09-04T00:00:00Z""},""grade"":""A"",""score"":7}]","Junior'S",40364581
623dfc93033c411989315b3e,37,"[-74.138263,40.546681]",Mansion Ave,10308,Staten Island,American ,"[{""date"":{""$date"":""2014-04-22T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-09-25T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2012-06-09T00:00:00Z""},""grade"":""A"",""score"":8}]",Great Kills Yacht Club,40364610
623dfc93033c411989315b3f,251,"[-73.9775552,40.7432016]",East   31 Street,10016,Manhattan,Italian,"[{""date"":{""$date"":""2014-04-22T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-06-19T00:00:00Z""},""grade"":""C"",""score"":32},{""date"":{""$date"":""2012-05-22T00:00:00Z""},""grade"":""A"",""score"":12}]",Marchis Restaurant,40364668
623dfc93033c411989315b40,2602,"[-73.95443709999999,40.5877993]",East   15 Street,11235,Brooklyn,American ,"[{""date"":{""$date"":""2014-05-14T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-04-27T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-11-23T00:00:00Z""},""grade"":""B"",""score"":27},{""date"":{""$date"":""2012-03-14T00:00:00Z""},""grade"":""B"",""score"":17},{""date"":{""$date"":""2011-07-14T00:00:00Z""},""grade"":""B"",""score"":21}]",Towne Cafe,40364681
623dfc93033c411989315b41,.1-A,"[-48.9424,-16.3550032]",East 77 St,10021,Manhattan,Continental,"[{""date"":{""$date"":""2014-11-24T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-10-10T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-04-03T00:00:00Z""},""grade"":""B"",""score"":18},{""date"":{""$date"":""2012-10-02T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-04-25T00:00:00Z""},""grade"":""A"",""score"":8}]",Dining Room,40364691
623dfc93033c411989315b42,56,"[-74.004758,40.741207]",9 Avenue,10011,Manhattan,American ,"[{""date"":{""$date"":""2014-06-10T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-06-10T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-09-26T00:00:00Z""},""grade"":""B"",""score"":24},{""date"":{""$date"":""2012-05-24T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-11-14T00:00:00Z""},""grade"":""A"",""score"":2}]",Old Homestead,40364715
623dfc93033c411989315b43,156-71,"[-73.840437,40.6627235]",Crossbay Boulevard,11414,Queens,Pizza/Italian,"[{""date"":{""$date"":""2014-10-29T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2013-10-30T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-06-12T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-03-27T00:00:00Z""},""grade"":""A"",""score"":9}]",New Park Pizzeria & Restaurant,40364744
623dfc93033c411989315b44,600,"[-73.7522366,40.7766941]",West Drive,11363,Queens,American ,"[{""date"":{""$date"":""2013-12-04T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-06-13T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-12-06T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-04-12T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2011-07-30T00:00:00Z""},""grade"":""B"",""score"":23}]",Douglaston Club,40364858
623dfc93033c411989315b45,225,"[-73.96485799999999,40.761899]",East   60 Street,10022,Manhattan,American ,"[{""date"":{""$date"":""2014-08-11T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2014-03-14T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2013-01-16T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-07-12T00:00:00Z""},""grade"":""A"",""score"":9}]",Serendipity 3,40364863
623dfc93033c411989315b46,461,"[-74.002944,40.652779]",37 Street,11232,Brooklyn,American ,"[{""date"":{""$date"":""2014-11-28T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2013-12-04T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-12-06T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2011-12-06T00:00:00Z""},""grade"":""A"",""score"":12}]",Melody Lanes,40364889
623dfc93033c411989315b47,30-13,"[-73.9151096,40.763377]",Steinway Street,11103,Queens,Pizza,"[{""date"":{""$date"":""2014-10-06T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-10-10T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-10-24T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-06-13T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-01-17T00:00:00Z""},""grade"":""A"",""score"":10}]","Rizzo'S Fine Pizza",40364920
623dfc93033c411989315b48,2222,"[-73.84971759999999,40.8304811]",Haviland Avenue,10462,Bronx,American ,"[{""date"":{""$date"":""2014-12-18T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2014-05-01T00:00:00Z""},""grade"":""B"",""score"":17},{""date"":{""$date"":""2013-03-14T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-09-20T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-02-08T00:00:00Z""},""grade"":""B"",""score"":19}]",The New Starling Athletic Club Of The Bronx,40364956
623dfc93033c411989315b49,567,"[-74.00619499999999,40.735663]",Hudson Street,10014,Manhattan,American ,"[{""date"":{""$date"":""2014-07-28T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2013-07-25T00:00:00Z""},""grade"":""A"",""score"":7},{""date"":{""$date"":""2013-02-05T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2012-05-29T00:00:00Z""},""grade"":""A"",""score"":6},{""date"":{""$date"":""2011-12-23T00:00:00Z""},""grade"":""A"",""score"":5}]",White Horse Tavern,40364958
623dfc93033c411989315b4a,67,"[-74.0707363,40.59321569999999]",Olympia Boulevard,10305,Staten Island,Italian,"[{""date"":{""$date"":""2014-04-24T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2013-04-04T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2012-02-02T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2011-07-23T00:00:00Z""},""grade"":""A"",""score"":11}]",Crystal Room,40365013
623dfc93033c411989315b4b,390,"[-74.07444319999999,40.6096914]",Hylan Boulevard,10305,Staten Island,American ,"[{""date"":{""$date"":""2014-06-21T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-06-15T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-08-30T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2011-10-07T00:00:00Z""},""grade"":""B"",""score"":20}]","Labetti'S Post # 2159",40365022
623dfc93033c411989315b4c,1,"[-73.9727638,40.588853]",Bouck Court,11223,Brooklyn,American ,"[{""date"":{""$date"":""2014-12-10T00:00:00Z""},""grade"":""A"",""score"":2},{""date"":{""$date"":""2014-06-25T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-10-23T00:00:00Z""},""grade"":""C"",""score"":28},{""date"":{""$date"":""2013-03-21T00:00:00Z""},""grade"":""C"",""score"":29},{""date"":{""$date"":""2012-06-15T00:00:00Z""},""grade"":""A"",""score"":10}]",Shell Lanes,40365043
623dfc93033c411989315b4d,15,"[-73.9896713,40.7287978]",East    7 Street,10003,Manhattan,Irish,"[{""date"":{""$date"":""2014-06-07T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2014-01-09T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2013-06-12T00:00:00Z""},""grade"":""A"",""score"":8},{""date"":{""$date"":""2012-05-21T00:00:00Z""},""grade"":""A"",""score"":13},{""date"":{""$date"":""2012-01-11T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2011-08-11T00:00:00Z""},""grade"":""B"",""score"":16}]","Mcsorley'S Old Ale House",40365075
623dfc93033c411989315b4e,93,"[-73.99950489999999,40.7169224]",Baxter Street,10013,Manhattan,Italian,"[{""date"":{""$date"":""2014-12-15T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2013-12-06T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-10-23T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2012-06-04T00:00:00Z""},""grade"":""A"",""score"":11},{""date"":{""$date"":""2012-01-12T00:00:00Z""},""grade"":""A"",""score"":13}]",Forlinis Restaurant,40365098
623dfc93033c411989315b4f,6736,"[-74.2274942,40.5071996]",Hylan Boulevard,10309,Staten Island,American ,"[{""date"":{""$date"":""2014-08-13T00:00:00Z""},""grade"":""A"",""score"":3},{""date"":{""$date"":""2013-08-20T00:00:00Z""},""grade"":""B"",""score"":19},{""date"":{""$date"":""2012-06-18T00:00:00Z""},""grade"":""A"",""score"":6}]",South Shore Swimming Club,40365120
623dfc93033c411989315b50,331,"[-74.0037823,40.7380122]",West    4 Street,10014,Manhattan,American ,"[{""date"":{""$date"":""2014-11-17T00:00:00Z""},""grade"":""A"",""score"":12},{""date"":{""$date"":""2014-06-27T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-05-15T00:00:00Z""},""grade"":""A"",""score"":4},{""date"":{""$date"":""2012-05-09T00:00:00Z""},""grade"":""A"",""score"":12}]",Corner Bistro,40365166
623dfc93033c411989315b51,1449,"[-73.94933739999999,40.6509823]",Nostrand Avenue,11226,Brooklyn,Donuts,"[{""date"":{""$date"":""2014-10-21T00:00:00Z""},""grade"":""B"",""score"":16},{""date"":{""$date"":""2014-05-21T00:00:00Z""},""grade"":""A"",""score"":5},{""date"":{""$date"":""2013-05-02T00:00:00Z""},""grade"":""A"",""score"":10},{""date"":{""$date"":""2012-12-03T00:00:00Z""},""grade"":""A"",""score"":9},{""date"":{""$date"":""2012-05-09T00:00:00Z""},""grade"":""B"",""score"":16},{""date"":{""$date"":""2011-12-14T00:00:00Z""},""grade"":""A"",""score"":13}]",Nostrand Donut Shop,40365226
